DAT,Variety,Treatment,Reply,Main shoot height (cm),Flowering (trusses number),Fruit set (trusses number),Trusses maturing (number),Species,Phenological phase,GDD cumulative,ABA (ng/mg),Antioxidant capacity (μmol Fe II/g FW),Ripe fruits (number),Average air temperature (°C),Average air humidity (%RH),Average daily solar radiation (MJ m-2 day-1),Total chlorophyll (μg/g FW),Fruits EC (mS/cm),Electrolytic leakage (μS/cm),Flavonoids (mg/g FW),Fv/Fm,GA4 (ng/mg),IAA (ng/mg),JA (ng/mg),Lutein (μg/g FW),Fruits lycopene (μg/g DW),Melatonin (ng/mg),Metatopolin (ng/mg),Main shoot leaves (number),Main shoot nodes (number),Osmolytes (osm/kg),Phenols (mg/g FW),Relative water content (%),SA (ng/mg),Stomatal conductance (μmol/sec),Violaxanthin (μg/g FW),Z (ng/mg),Acidity (g citric acid/100 g),Fruits β carotene (μg/g DW),Fruits dry weight (g),Fruits dry weight (%),Fruits firmness (kg/cm2),Lateral shoots (number),Leaves surface (cm²),Fruits pH,Fruits soluble solids (°brix),Stem diameter (cm),Total fresh weight (g),Total dry weight (g),Dry matter (%),Na/K ratio leaves,Na/Ca ratio leaves,Na/K ratio roots,Na/Ca ratio roots,pH,Electrical Conductivity (mS/cm),soluble solids (°brix),dry weight (g),dry weight% (%),firmness (kg/cm2),fresh weight 10 fruits (g),Lycopene (micro  g/g DW),beta-carotene (micro  g/g DW),Ripening (trusses number),Cumulative floral truss fruits (number),Cumulative floral truss length (cm),Days_to_next_phase_from_prev_start,Days_to_next_phase_from_time_0
56.0,CV,C,2,200.0,5.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2563333333333333,26.77235474004078,,18.8,76.7,8.82,711.60508608065,,21.36815526924212,33.34406814097465,0.8466666666666667,0.0289999999999999,0.04,0.0123333333333333,78.39686715109539,,0.0123333333333333,0.0123333333333333,29.4,32.0,0.093,2.2602592167265745,,0.1009999999999999,,62.5289392327419,0.0166666666666666,,,,,,14.333333333333334,1122.8333333333333,,,1.4333333333333331,1858.0,146.6715,0.0791666666666666,,,,,,,,,,,,,,,23.0,75.83333333333333,47.0,77.0
56.0,CV,C,3,163.0,5.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2563333333333333,26.77235474004078,,18.8,76.7,8.82,711.60508608065,,21.36815526924212,33.34406814097465,0.8466666666666667,0.0289999999999999,0.04,0.0123333333333333,78.39686715109539,,0.0123333333333333,0.0123333333333333,29.4,32.0,0.093,2.2602592167265745,,0.1009999999999999,,62.5289392327419,0.0166666666666666,,,,,,14.333333333333334,1122.8333333333333,,,1.4333333333333331,1858.0,146.6715,0.0791666666666666,,,,,,,,,,,,,,,23.0,75.83333333333333,47.0,77.0
56.0,CV,C,4,186.0,6.0,5.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2563333333333333,26.77235474004078,,18.8,76.7,8.82,711.60508608065,,21.36815526924212,33.34406814097465,0.8466666666666667,0.0289999999999999,0.04,0.0123333333333333,78.39686715109539,,0.0123333333333333,0.0123333333333333,29.4,32.0,0.093,2.2602592167265745,,0.1009999999999999,,62.5289392327419,0.0166666666666666,,,,,,14.333333333333334,1122.8333333333333,,,1.4333333333333331,1858.0,146.6715,0.0791666666666666,,,,,,,,,,,,,,,23.0,75.83333333333333,47.0,77.0
56.0,CV,C,5,210.0,7.0,6.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2563333333333333,26.77235474004078,,18.8,76.7,8.82,711.60508608065,,21.36815526924212,33.34406814097465,0.8466666666666667,0.0289999999999999,0.04,0.0123333333333333,78.39686715109539,,0.0123333333333333,0.0123333333333333,29.4,32.0,0.093,2.2602592167265745,,0.1009999999999999,,62.5289392327419,0.0166666666666666,,,,,,14.333333333333334,1122.8333333333333,,,1.4333333333333331,1858.0,146.6715,0.0791666666666666,,,,,,,,,,,,,,,23.0,75.83333333333333,47.0,77.0
56.0,CV,C,6,171.0,4.0,3.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2563333333333333,26.77235474004078,,18.8,76.7,8.82,711.60508608065,,21.36815526924212,33.34406814097465,0.8466666666666667,0.0289999999999999,0.04,0.0123333333333333,78.39686715109539,,0.0123333333333333,0.0123333333333333,29.4,32.0,0.093,2.2602592167265745,,0.1009999999999999,,62.5289392327419,0.0166666666666666,,,,,,14.333333333333334,1122.8333333333333,,,1.4333333333333331,1858.0,146.6715,0.0791666666666666,,,,,,,,,,,,,,,23.0,75.83333333333333,47.0,77.0
56.0,CV,S1,1,,4.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2028212122507363,20.103395284047167,,18.8,76.7,8.82,799.2966350343204,,22.59235663964496,38.41459060178159,0.8636666666666667,0.0185861491588121,0.0467327170925456,0.0228120865814009,117.87503759082516,,0.019396460834607,0.0147017425499649,21.33333333333333,26.0,0.1106666666666666,1.1247710466005556,,0.0645729791709273,,64.62323661146242,0.0385442560635988,,,,,,15.0,1368.0533333333333,,,1.3333333333333333,1259.8333333333333,131.754,0.1048,,,,,,,,,,,,,,,31.666666666666664,81.0,42.0,77.0
56.0,CV,S1,2,,5.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2028212122507363,20.103395284047167,,18.8,76.7,8.82,799.2966350343204,,22.59235663964496,38.41459060178159,0.8636666666666667,0.0185861491588121,0.0467327170925456,0.0228120865814009,117.87503759082516,,0.019396460834607,0.0147017425499649,21.33333333333333,26.0,0.1106666666666666,1.1247710466005556,,0.0645729791709273,,64.62323661146242,0.0385442560635988,,,,,,15.0,1368.0533333333333,,,1.3333333333333333,1259.8333333333333,131.754,0.1048,,,,,,,,,,,,,,,31.666666666666664,81.0,42.0,77.0
56.0,CV,S1,3,,5.0,5.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2028212122507363,20.103395284047167,,18.8,76.7,8.82,799.2966350343204,,22.59235663964496,38.41459060178159,0.8636666666666667,0.0185861491588121,0.0467327170925456,0.0228120865814009,117.87503759082516,,0.019396460834607,0.0147017425499649,21.33333333333333,26.0,0.1106666666666666,1.1247710466005556,,0.0645729791709273,,64.62323661146242,0.0385442560635988,,,,,,15.0,1368.0533333333333,,,1.3333333333333333,1259.8333333333333,131.754,0.1048,,,,,,,,,,,,,,,31.666666666666664,81.0,42.0,77.0
56.0,CV,S1,4,,4.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2028212122507363,20.103395284047167,,18.8,76.7,8.82,799.2966350343204,,22.59235663964496,38.41459060178159,0.8636666666666667,0.0185861491588121,0.0467327170925456,0.0228120865814009,117.87503759082516,,0.019396460834607,0.0147017425499649,21.33333333333333,26.0,0.1106666666666666,1.1247710466005556,,0.0645729791709273,,64.62323661146242,0.0385442560635988,,,,,,15.0,1368.0533333333333,,,1.3333333333333333,1259.8333333333333,131.754,0.1048,,,,,,,,,,,,,,,31.666666666666664,81.0,42.0,77.0
56.0,CV,S1,5,,4.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2028212122507363,20.103395284047167,,18.8,76.7,8.82,799.2966350343204,,22.59235663964496,38.41459060178159,0.8636666666666667,0.0185861491588121,0.0467327170925456,0.0228120865814009,117.87503759082516,,0.019396460834607,0.0147017425499649,21.33333333333333,26.0,0.1106666666666666,1.1247710466005556,,0.0645729791709273,,64.62323661146242,0.0385442560635988,,,,,,15.0,1368.0533333333333,,,1.3333333333333333,1259.8333333333333,131.754,0.1048,,,,,,,,,,,,,,,31.666666666666664,81.0,42.0,77.0
56.0,CV,S1,6,,4.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.2028212122507363,20.103395284047167,,18.8,76.7,8.82,799.2966350343204,,22.59235663964496,38.41459060178159,0.8636666666666667,0.0185861491588121,0.0467327170925456,0.0228120865814009,117.87503759082516,,0.019396460834607,0.0147017425499649,21.33333333333333,26.0,0.1106666666666666,1.1247710466005556,,0.0645729791709273,,64.62323661146242,0.0385442560635988,,,,,,15.0,1368.0533333333333,,,1.3333333333333333,1259.8333333333333,131.754,0.1048,,,,,,,,,,,,,,,31.666666666666664,81.0,42.0,77.0
56.0,CV,S2,1,,5.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.1999999999999999,17.826992338109836,,18.8,76.7,8.82,411.3165304547581,,41.23670762065971,23.96721583768412,0.8466666666666667,0.0146666666666666,0.09,0.0263333333333333,58.96522293707835,,0.019,0.0173333333333333,22.666666666666668,27.666666666666668,0.1243333333333333,1.456388451295713,,0.211,,28.940734343198766,0.026,,,,,,14.0,1313.503333333333,,,1.2666666666666666,949.8,101.26733333333334,0.1071333333333333,,,,,,,,,,,,,,,34.5,67.5,42.0,77.0
56.0,CV,S2,2,,5.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.1999999999999999,17.826992338109836,,18.8,76.7,8.82,411.3165304547581,,41.23670762065971,23.96721583768412,0.8466666666666667,0.0146666666666666,0.09,0.0263333333333333,58.96522293707835,,0.019,0.0173333333333333,22.666666666666668,27.666666666666668,0.1243333333333333,1.456388451295713,,0.211,,28.940734343198766,0.026,,,,,,14.0,1313.503333333333,,,1.2666666666666666,949.8,101.26733333333334,0.1071333333333333,,,,,,,,,,,,,,,34.5,67.5,42.0,77.0
56.0,CV,S2,3,,6.0,5.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.1999999999999999,17.826992338109836,,18.8,76.7,8.82,411.3165304547581,,41.23670762065971,23.96721583768412,0.8466666666666667,0.0146666666666666,0.09,0.0263333333333333,58.96522293707835,,0.019,0.0173333333333333,22.666666666666668,27.666666666666668,0.1243333333333333,1.456388451295713,,0.211,,28.940734343198766,0.026,,,,,,14.0,1313.503333333333,,,1.2666666666666666,949.8,101.26733333333334,0.1071333333333333,,,,,,,,,,,,,,,34.5,67.5,42.0,77.0
56.0,CV,S2,4,,6.0,5.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.1999999999999999,17.826992338109836,,18.8,76.7,8.82,411.3165304547581,,41.23670762065971,23.96721583768412,0.8466666666666667,0.0146666666666666,0.09,0.0263333333333333,58.96522293707835,,0.019,0.0173333333333333,22.666666666666668,27.666666666666668,0.1243333333333333,1.456388451295713,,0.211,,28.940734343198766,0.026,,,,,,14.0,1313.503333333333,,,1.2666666666666666,949.8,101.26733333333334,0.1071333333333333,,,,,,,,,,,,,,,34.5,67.5,42.0,77.0
56.0,CV,S2,5,,5.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.1999999999999999,17.826992338109836,,18.8,76.7,8.82,411.3165304547581,,41.23670762065971,23.96721583768412,0.8466666666666667,0.0146666666666666,0.09,0.0263333333333333,58.96522293707835,,0.019,0.0173333333333333,22.666666666666668,27.666666666666668,0.1243333333333333,1.456388451295713,,0.211,,28.940734343198766,0.026,,,,,,14.0,1313.503333333333,,,1.2666666666666666,949.8,101.26733333333334,0.1071333333333333,,,,,,,,,,,,,,,34.5,67.5,42.0,77.0
56.0,CV,S2,6,,5.0,4.0,0.0,S.lycopersicum,bloom fruit set,583.1,0.1999999999999999,17.826992338109836,,18.8,76.7,8.82,411.3165304547581,,41.23670762065971,23.96721583768412,0.8466666666666667,0.0146666666666666,0.09,0.0263333333333333,58.96522293707835,,0.019,0.0173333333333333,22.666666666666668,27.666666666666668,0.1243333333333333,1.456388451295713,,0.211,,28.940734343198766,0.026,,,,,,14.0,1313.503333333333,,,1.2666666666666666,949.8,101.26733333333334,0.1071333333333333,,,,,,,,,,,,,,,34.5,67.5,42.0,77.0
56.0,WR10,C,4,202.0,5.0,4.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2540825672221654,33.61570686931343,,18.8,76.7,8.82,787.6540684562207,,14.50475471899766,38.95149319960795,0.8286666666666666,0.0260841275428105,0.0436283132441018,0.0220488366017166,66.31944962414337,,0.0527068658882531,0.035888556483324,27.0,30.0,0.0973333333333333,1.2065465308825964,,0.1496052157534091,,50.36712318307206,0.0066695855779353,,,,,,14.333333333333334,1424.7333333333331,,,1.1333333333333335,1200.9666666666665,103.082,0.0861666666666666,,,,,,,,,,,,,,,65.16666666666667,119.16666666666666,47.0,77.0
56.0,WR10,C,6,,5.0,4.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2540825672221654,33.61570686931343,,18.8,76.7,8.82,787.6540684562207,,14.50475471899766,38.95149319960795,0.8286666666666666,0.0260841275428105,0.0436283132441018,0.0220488366017166,66.31944962414337,,0.0527068658882531,0.035888556483324,27.0,30.0,0.0973333333333333,1.2065465308825964,,0.1496052157534091,,50.36712318307206,0.0066695855779353,,,,,,14.333333333333334,1424.7333333333331,,,1.1333333333333335,1200.9666666666665,103.082,0.0861666666666666,,,,,,,,,,,,,,,65.16666666666667,119.16666666666666,47.0,77.0
56.0,WR10,S1,1,,6.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2557804325649993,17.251169367154617,,18.8,76.7,8.82,541.8710186698654,,21.77369116244453,42.49287413863747,0.8773333333333334,0.0343873060125136,0.1636651621926517,0.0128985925197282,75.39483706456448,,0.0103127189133039,0.0115821130392691,23.33333333333333,29.33333333333333,0.1099999999999999,0.9506534448613042,,0.1784125247290106,,49.79964579504898,0.0246364557611134,,,,,,14.333333333333334,1536.18,,,1.1333333333333335,1057.8333333333333,83.51366666666667,0.0823333333333333,,,,,,,,,,,,,,,68.33333333333334,115.0,36.0,66.0
56.0,WR10,S1,2,,5.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2557804325649993,17.251169367154617,,18.8,76.7,8.82,541.8710186698654,,21.77369116244453,42.49287413863747,0.8773333333333334,0.0343873060125136,0.1636651621926517,0.0128985925197282,75.39483706456448,,0.0103127189133039,0.0115821130392691,23.33333333333333,29.33333333333333,0.1099999999999999,0.9506534448613042,,0.1784125247290106,,49.79964579504898,0.0246364557611134,,,,,,14.333333333333334,1536.18,,,1.1333333333333335,1057.8333333333333,83.51366666666667,0.0823333333333333,,,,,,,,,,,,,,,68.33333333333334,115.0,36.0,66.0
56.0,WR10,S1,3,,6.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2557804325649993,17.251169367154617,,18.8,76.7,8.82,541.8710186698654,,21.77369116244453,42.49287413863747,0.8773333333333334,0.0343873060125136,0.1636651621926517,0.0128985925197282,75.39483706456448,,0.0103127189133039,0.0115821130392691,23.33333333333333,29.33333333333333,0.1099999999999999,0.9506534448613042,,0.1784125247290106,,49.79964579504898,0.0246364557611134,,,,,,14.333333333333334,1536.18,,,1.1333333333333335,1057.8333333333333,83.51366666666667,0.0823333333333333,,,,,,,,,,,,,,,68.33333333333334,115.0,36.0,66.0
56.0,WR10,S1,4,,5.0,4.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2557804325649993,17.251169367154617,,18.8,76.7,8.82,541.8710186698654,,21.77369116244453,42.49287413863747,0.8773333333333334,0.0343873060125136,0.1636651621926517,0.0128985925197282,75.39483706456448,,0.0103127189133039,0.0115821130392691,23.33333333333333,29.33333333333333,0.1099999999999999,0.9506534448613042,,0.1784125247290106,,49.79964579504898,0.0246364557611134,,,,,,14.333333333333334,1536.18,,,1.1333333333333335,1057.8333333333333,83.51366666666667,0.0823333333333333,,,,,,,,,,,,,,,68.33333333333334,115.0,36.0,66.0
56.0,WR10,S1,5,,5.0,4.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2557804325649993,17.251169367154617,,18.8,76.7,8.82,541.8710186698654,,21.77369116244453,42.49287413863747,0.8773333333333334,0.0343873060125136,0.1636651621926517,0.0128985925197282,75.39483706456448,,0.0103127189133039,0.0115821130392691,23.33333333333333,29.33333333333333,0.1099999999999999,0.9506534448613042,,0.1784125247290106,,49.79964579504898,0.0246364557611134,,,,,,14.333333333333334,1536.18,,,1.1333333333333335,1057.8333333333333,83.51366666666667,0.0823333333333333,,,,,,,,,,,,,,,68.33333333333334,115.0,36.0,66.0
56.0,WR10,S1,6,,7.0,6.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2557804325649993,17.251169367154617,,18.8,76.7,8.82,541.8710186698654,,21.77369116244453,42.49287413863747,0.8773333333333334,0.0343873060125136,0.1636651621926517,0.0128985925197282,75.39483706456448,,0.0103127189133039,0.0115821130392691,23.33333333333333,29.33333333333333,0.1099999999999999,0.9506534448613042,,0.1784125247290106,,49.79964579504898,0.0246364557611134,,,,,,14.333333333333334,1536.18,,,1.1333333333333335,1057.8333333333333,83.51366666666667,0.0823333333333333,,,,,,,,,,,,,,,68.33333333333334,115.0,36.0,66.0
56.0,WR10,S2,1,,5.0,4.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2624114553520781,27.12116628398549,,18.8,76.7,8.82,645.450287932208,,40.942963391974565,23.41516179599688,0.8693333333333334,0.0273172273565359,0.1146188562798792,0.0198682549920414,75.01809977883369,,0.0064577754447515,0.0203772785874372,22.666666666666668,27.666666666666668,0.145,1.2138813303680551,,0.1091870176288836,,29.67727164482106,0.0216263688359946,,,,,,12.666666666666666,1489.7300000000002,,,1.0666666666666669,688.6999999999999,83.90066666666667,0.1216666666666666,,,,,,,,,,,,,,,48.0,75.33333333333333,36.0,66.0
56.0,WR10,S2,2,,5.0,4.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2624114553520781,27.12116628398549,,18.8,76.7,8.82,645.450287932208,,40.942963391974565,23.41516179599688,0.8693333333333334,0.0273172273565359,0.1146188562798792,0.0198682549920414,75.01809977883369,,0.0064577754447515,0.0203772785874372,22.666666666666668,27.666666666666668,0.145,1.2138813303680551,,0.1091870176288836,,29.67727164482106,0.0216263688359946,,,,,,12.666666666666666,1489.7300000000002,,,1.0666666666666669,688.6999999999999,83.90066666666667,0.1216666666666666,,,,,,,,,,,,,,,48.0,75.33333333333333,36.0,66.0
56.0,WR10,S2,3,,6.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2624114553520781,27.12116628398549,,18.8,76.7,8.82,645.450287932208,,40.942963391974565,23.41516179599688,0.8693333333333334,0.0273172273565359,0.1146188562798792,0.0198682549920414,75.01809977883369,,0.0064577754447515,0.0203772785874372,22.666666666666668,27.666666666666668,0.145,1.2138813303680551,,0.1091870176288836,,29.67727164482106,0.0216263688359946,,,,,,12.666666666666666,1489.7300000000002,,,1.0666666666666669,688.6999999999999,83.90066666666667,0.1216666666666666,,,,,,,,,,,,,,,48.0,75.33333333333333,36.0,66.0
56.0,WR10,S2,4,,6.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2624114553520781,27.12116628398549,,18.8,76.7,8.82,645.450287932208,,40.942963391974565,23.41516179599688,0.8693333333333334,0.0273172273565359,0.1146188562798792,0.0198682549920414,75.01809977883369,,0.0064577754447515,0.0203772785874372,22.666666666666668,27.666666666666668,0.145,1.2138813303680551,,0.1091870176288836,,29.67727164482106,0.0216263688359946,,,,,,12.666666666666666,1489.7300000000002,,,1.0666666666666669,688.6999999999999,83.90066666666667,0.1216666666666666,,,,,,,,,,,,,,,48.0,75.33333333333333,36.0,66.0
56.0,WR10,S2,5,,4.0,3.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2624114553520781,27.12116628398549,,18.8,76.7,8.82,645.450287932208,,40.942963391974565,23.41516179599688,0.8693333333333334,0.0273172273565359,0.1146188562798792,0.0198682549920414,75.01809977883369,,0.0064577754447515,0.0203772785874372,22.666666666666668,27.666666666666668,0.145,1.2138813303680551,,0.1091870176288836,,29.67727164482106,0.0216263688359946,,,,,,12.666666666666666,1489.7300000000002,,,1.0666666666666669,688.6999999999999,83.90066666666667,0.1216666666666666,,,,,,,,,,,,,,,48.0,75.33333333333333,36.0,66.0
56.0,WR10,S2,6,,6.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2624114553520781,27.12116628398549,,18.8,76.7,8.82,645.450287932208,,40.942963391974565,23.41516179599688,0.8693333333333334,0.0273172273565359,0.1146188562798792,0.0198682549920414,75.01809977883369,,0.0064577754447515,0.0203772785874372,22.666666666666668,27.666666666666668,0.145,1.2138813303680551,,0.1091870176288836,,29.67727164482106,0.0216263688359946,,,,,,12.666666666666666,1489.7300000000002,,,1.0666666666666669,688.6999999999999,83.90066666666667,0.1216666666666666,,,,,,,,,,,,,,,48.0,75.33333333333333,36.0,66.0
56.0,WR11,C,3,191.0,6.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2719412925427985,28.83714108855615,,18.8,76.7,8.82,822.8155297221697,,20.25101945166122,31.151950285565945,0.86,0.0524032685929705,0.0767801729001043,0.019988469107098,83.65998870327134,,0.0165803259503246,0.0209983310589089,28.25,29.25,0.1043333333333333,1.5547347209660671,,0.2380159012361626,,61.5909065299072,0.0088648504561008,,,,,,15.0,1548.4,,,1.1666666666666667,1280.3,98.044,0.0766333333333333,,,,,,,,,,,,,,,60.66666666666666,82.33333333333334,41.0,71.0
56.0,WR11,C,4,218.0,,,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2719412925427985,28.83714108855615,,18.8,76.7,8.82,822.8155297221697,,20.25101945166122,31.151950285565945,0.86,0.0524032685929705,0.0767801729001043,0.019988469107098,83.65998870327134,,0.0165803259503246,0.0209983310589089,28.25,29.25,0.1043333333333333,1.5547347209660671,,0.2380159012361626,,61.5909065299072,0.0088648504561008,,,,,,15.0,1548.4,,,1.1666666666666667,1280.3,98.044,0.0766333333333333,,,,,,,,,,,,,,,60.66666666666666,82.33333333333334,41.0,71.0
56.0,WR11,C,5,220.0,,,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2719412925427985,28.83714108855615,,18.8,76.7,8.82,822.8155297221697,,20.25101945166122,31.151950285565945,0.86,0.0524032685929705,0.0767801729001043,0.019988469107098,83.65998870327134,,0.0165803259503246,0.0209983310589089,28.25,29.25,0.1043333333333333,1.5547347209660671,,0.2380159012361626,,61.5909065299072,0.0088648504561008,,,,,,15.0,1548.4,,,1.1666666666666667,1280.3,98.044,0.0766333333333333,,,,,,,,,,,,,,,60.66666666666666,82.33333333333334,41.0,71.0
56.0,WR11,C,6,157.0,,,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.2719412925427985,28.83714108855615,,18.8,76.7,8.82,822.8155297221697,,20.25101945166122,31.151950285565945,0.86,0.0524032685929705,0.0767801729001043,0.019988469107098,83.65998870327134,,0.0165803259503246,0.0209983310589089,28.25,29.25,0.1043333333333333,1.5547347209660671,,0.2380159012361626,,61.5909065299072,0.0088648504561008,,,,,,15.0,1548.4,,,1.1666666666666667,1280.3,98.044,0.0766333333333333,,,,,,,,,,,,,,,60.66666666666666,82.33333333333334,41.0,71.0
56.0,WR11,S1,1,,6.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.1812674013809551,17.07465659340659,,18.8,76.7,8.82,363.4122037755483,,27.98385699000076,40.598985805860806,0.8713333333333333,0.0275214628251238,0.0689142753191134,0.012238297035712,64.09279024405917,,0.0128695550896808,0.0135298437610191,25.0,30.666666666666668,0.1373333333333333,0.7421702457368354,,0.0586325691278954,,38.64612409079347,0.0289590361523025,,,,,,13.0,1389.0366666666666,,,1.1333333333333335,724.9,66.822,0.0918666666666666,,,,,,,,,,,,,,,71.00000000000001,80.16666666666667,36.0,66.0
56.0,WR11,S1,2,,3.0,3.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.1812674013809551,17.07465659340659,,18.8,76.7,8.82,363.4122037755483,,27.98385699000076,40.598985805860806,0.8713333333333333,0.0275214628251238,0.0689142753191134,0.012238297035712,64.09279024405917,,0.0128695550896808,0.0135298437610191,25.0,30.666666666666668,0.1373333333333333,0.7421702457368354,,0.0586325691278954,,38.64612409079347,0.0289590361523025,,,,,,13.0,1389.0366666666666,,,1.1333333333333335,724.9,66.822,0.0918666666666666,,,,,,,,,,,,,,,71.00000000000001,80.16666666666667,36.0,66.0
56.0,WR11,S1,3,,5.0,4.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.1812674013809551,17.07465659340659,,18.8,76.7,8.82,363.4122037755483,,27.98385699000076,40.598985805860806,0.8713333333333333,0.0275214628251238,0.0689142753191134,0.012238297035712,64.09279024405917,,0.0128695550896808,0.0135298437610191,25.0,30.666666666666668,0.1373333333333333,0.7421702457368354,,0.0586325691278954,,38.64612409079347,0.0289590361523025,,,,,,13.0,1389.0366666666666,,,1.1333333333333335,724.9,66.822,0.0918666666666666,,,,,,,,,,,,,,,71.00000000000001,80.16666666666667,36.0,66.0
56.0,WR11,S1,4,,5.0,4.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.1812674013809551,17.07465659340659,,18.8,76.7,8.82,363.4122037755483,,27.98385699000076,40.598985805860806,0.8713333333333333,0.0275214628251238,0.0689142753191134,0.012238297035712,64.09279024405917,,0.0128695550896808,0.0135298437610191,25.0,30.666666666666668,0.1373333333333333,0.7421702457368354,,0.0586325691278954,,38.64612409079347,0.0289590361523025,,,,,,13.0,1389.0366666666666,,,1.1333333333333335,724.9,66.822,0.0918666666666666,,,,,,,,,,,,,,,71.00000000000001,80.16666666666667,36.0,66.0
56.0,WR11,S1,5,,7.0,6.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.1812674013809551,17.07465659340659,,18.8,76.7,8.82,363.4122037755483,,27.98385699000076,40.598985805860806,0.8713333333333333,0.0275214628251238,0.0689142753191134,0.012238297035712,64.09279024405917,,0.0128695550896808,0.0135298437610191,25.0,30.666666666666668,0.1373333333333333,0.7421702457368354,,0.0586325691278954,,38.64612409079347,0.0289590361523025,,,,,,13.0,1389.0366666666666,,,1.1333333333333335,724.9,66.822,0.0918666666666666,,,,,,,,,,,,,,,71.00000000000001,80.16666666666667,36.0,66.0
56.0,WR11,S1,6,,6.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.1812674013809551,17.07465659340659,,18.8,76.7,8.82,363.4122037755483,,27.98385699000076,40.598985805860806,0.8713333333333333,0.0275214628251238,0.0689142753191134,0.012238297035712,64.09279024405917,,0.0128695550896808,0.0135298437610191,25.0,30.666666666666668,0.1373333333333333,0.7421702457368354,,0.0586325691278954,,38.64612409079347,0.0289590361523025,,,,,,13.0,1389.0366666666666,,,1.1333333333333335,724.9,66.822,0.0918666666666666,,,,,,,,,,,,,,,71.00000000000001,80.16666666666667,36.0,66.0
56.0,WR11,S2,1,,6.0,5.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.1806591496472535,27.7296458579792,,18.8,76.7,8.82,604.9828299479551,,45.29669974114995,23.959717141383805,0.874,0.0164177614434396,0.0654640187844888,0.0077592834383781,83.91287160373842,,0.0122102777374792,0.0241375308283766,25.666666666666668,30.33333333333333,0.142,1.172325628658962,,0.099520528071957,,36.050341230508586,0.0246099908119348,,,,,,13.666666666666666,1570.1433333333334,,,1.1333333333333335,752.8666666666667,79.234,0.1051,,,,,,,,,,,,,,,64.0,64.33333333333334,41.0,71.0
56.0,WR11,S2,2,,5.0,4.0,0.0,S.pimpinellifolium,bloom fruit set,583.1,0.1806591496472535,27.7296458579792,,18.8,76.7,8.82,604.9828299479551,,45.29669974114995,23.959717141383805,0.874,0.0164177614434396,0.0654640187844888,0.0077592834383781,83.91287160373842,,0.0122102777374792,0.0241375308283766,25.666666666666668,30.33333333333333,0.142,1.172325628658962,,0.099520528071957,,36.050341230508586,0.0246099908119348,,,,,,13.666666666666666,1570.1433333333334,,,1.1333333333333335,752.8666666666667,79.234,0.1051,,,,,,,,,,,,,,,64.0,64.33333333333334,41.0,71.0
